,time,device_id,current,failure,humidity,load,pressure,rpm,temperature,vibration,wear
4438,2026-08-13T09:19:36.014951+00:00,motor_001,22.15,0,44.4,0.974,5.92,2658.0,73.97,0.88,0.0103
4439,2026-08-13T09:19:37.021977+00:00,motor_001,22.6,0,38.0,0.974,5.95,2687.0,74.69,0.89,0.0105
4440,2026-08-13T09:19:38.036720+00:00,motor_001,22.99,0,44.3,0.965,5.97,2683.0,73.46,0.78,0.0107
4441,2026-08-13T09:19:39.046780+00:00,motor_001,23.33,0,50.7,0.976,6.1,2673.0,74.76,0.75,0.0109
4442,2026-08-13T09:19:40.054665+00:00,motor_001,22.64,0,46.9,0.977,6.0,2676.0,74.19,0.86,0.0111
4443,2026-08-13T09:19:41.062272+00:00,motor_001,23.25,0,46.8,0.97,6.05,2678.0,73.37,0.77,0.0113
4444,2026-08-13T09:19:42.077633+00:00,motor_001,22.08,0,47.3,0.964,6.02,2645.0,72.38,0.83,0.0115
4445,2026-08-13T09:19:43.091119+00:00,motor_001,22.02,0,43.6,0.959,5.97,2689.0,74.8,0.85,0.0117
4446,2026-08-13T09:19:44.108048+00:00,motor_001,22.46,0,47.2,0.957,5.99,2684.0,74.53,0.75,0.0119
4447,2026-08-13T09:19:45.112048+00:00,motor_001,22.1,0,42.6,0.973,5.94,2682.0,74.15,0.81,0.0121
4448,2026-08-13T09:19:46.117943+00:00,motor_001,22.67,0,47.3,0.98,5.9,2690.0,75.48,0.72,0.0123
4449,2026-08-13T09:19:47.130243+00:00,motor_001,23.0,0,47.7,0.997,5.92,2683.0,74.81,0.92,0.0125
4450,2026-08-13T09:19:48.147409+00:00,motor_001,22.35,0,48.7,1.0,6.15,2686.0,77.28,0.74,0.0127
4451,2026-08-13T09:19:49.155644+00:00,motor_001,22.97,0,39.6,0.994,5.96,2683.0,74.94,0.8,0.0129
4452,2026-08-13T09:19:50.160260+00:00,motor_001,23.53,0,44.5,0.998,5.95,2712.0,77.04,0.78,0.0131
4453,2026-08-13T09:19:51.175013+00:00,motor_001,23.29,0,44.7,1.0,6.02,2670.0,74.47,0.75,0.0133
4454,2026-08-13T09:19:52.191324+00:00,motor_001,22.19,0,46.2,1.0,6.08,2687.0,76.08,0.82,0.0135
4455,2026-08-13T09:19:53.203996+00:00,motor_001,23.05,0,39.2,1.0,5.95,2706.0,75.36,0.89,0.0137
4456,2026-08-13T09:19:54.212851+00:00,motor_001,22.91,0,41.3,1.0,6.0,2711.0,75.81,0.81,0.0139
4457,2026-08-13T09:19:55.220259+00:00,motor_001,22.71,0,44.9,1.0,5.95,2684.0,75.12,0.87,0.0141
4458,2026-08-13T09:19:56.228317+00:00,motor_001,23.22,0,47.1,1.0,6.04,2661.0,74.95,0.86,0.0143
4459,2026-08-13T09:19:57.245458+00:00,motor_001,23.25,0,46.0,0.977,5.93,2640.0,74.97,0.74,0.0145
4460,2026-08-13T09:19:58.253304+00:00,motor_001,23.0,0,50.9,0.972,6.07,2661.0,74.45,0.79,0.0147
4461,2026-08-13T09:19:59.266589+00:00,motor_001,23.26,0,45.4,0.978,5.96,2645.0,74.46,0.76,0.0149
4462,2026-08-13T09:20:00.272486+00:00,motor_001,22.89,0,43.9,0.99,6.04,2664.0,75.73,0.79,0.0151
4463,2026-08-13T09:20:01.279911+00:00,motor_001,22.14,0,33.6,0.969,5.98,2679.0,74.79,0.87,0.0153
4464,2026-08-13T09:20:02.294906+00:00,motor_001,22.15,0,46.3,0.975,5.98,2718.0,74.87,0.76,0.0155
4465,2026-08-13T09:20:03.312418+00:00,motor_001,22.98,0,49.9,1.0,6.05,2754.0,76.3,0.84,0.0157
4466,2026-08-13T09:20:04.321171+00:00,motor_001,23.07,0,44.0,0.996,5.91,2712.0,76.02,0.86,0.0159
4467,2026-08-13T09:20:05.324875+00:00,motor_001,23.31,0,34.3,1.0,5.94,2667.0,77.29,0.8,0.0161
4468,2026-08-13T09:20:06.336622+00:00,motor_001,22.88,0,46.9,1.0,5.88,2724.0,77.12,0.74,0.0163
4469,2026-08-13T09:20:07.342819+00:00,motor_001,23.06,0,39.6,0.993,6.04,2665.0,74.68,0.87,0.0165
4470,2026-08-13T09:20:08.358313+00:00,motor_001,22.7,0,38.7,1.0,5.94,2683.0,74.19,0.84,0.0167
4471,2026-08-13T09:20:09.362352+00:00,motor_001,23.52,0,44.7,1.0,5.92,2715.0,75.78,0.83,0.0169
4472,2026-08-13T09:20:10.366758+00:00,motor_001,23.38,0,38.8,1.0,5.89,2714.0,76.53,0.77,0.0171
4473,2026-08-13T09:20:11.381485+00:00,motor_001,22.53,0,39.0,1.0,5.99,2700.0,74.87,0.84,0.0173
4474,2026-08-13T09:20:12.397951+00:00,motor_001,23.3,0,44.0,0.989,5.91,2654.0,74.52,0.83,0.0175
4475,2026-08-13T09:20:13.405371+00:00,motor_001,22.45,0,38.5,0.986,5.99,2669.0,74.88,0.78,0.0177
4476,2026-08-13T09:20:14.421222+00:00,motor_001,23.15,0,41.5,0.988,5.93,2678.0,73.88,0.82,0.0179
4477,2026-08-13T09:20:15.426123+00:00,motor_001,22.62,0,42.3,0.991,5.94,2681.0,76.6,0.77,0.0181
4478,2026-08-13T09:20:16.441367+00:00,motor_001,22.88,0,46.0,1.0,5.98,2694.0,75.4,0.83,0.0183
4479,2026-08-13T09:20:17.447847+00:00,motor_001,22.9,0,42.5,0.999,5.93,2722.0,77.17,0.83,0.0185
4480,2026-08-13T09:20:18.465164+00:00,motor_001,22.41,0,48.1,1.0,5.98,2727.0,75.1,0.88,0.0187
4481,2026-08-13T09:20:19.479952+00:00,motor_001,22.75,0,40.7,0.989,5.96,2654.0,73.77,0.77,0.0189
4482,2026-08-13T09:20:20.497525+00:00,motor_001,23.07,0,41.7,0.987,5.99,2686.0,75.22,0.82,0.0191
4483,2026-08-13T09:20:21.506453+00:00,motor_001,22.17,0,42.4,0.975,5.99,2632.0,74.96,0.82,0.0193
4484,2026-08-13T09:20:22.522626+00:00,motor_001,21.38,0,43.4,0.926,5.96,2653.0,71.05,0.88,0.0195
4485,2026-08-13T09:20:23.536249+00:00,motor_001,21.55,0,40.8,0.931,5.97,2599.0,72.61,0.81,0.0196
4486,2026-08-13T09:20:24.545567+00:00,motor_001,22.04,0,44.9,0.935,5.92,2656.0,72.61,0.74,0.0198
4487,2026-08-13T09:20:25.553457+00:00,motor_001,1.55,1,44.0,0.925,2.27,284.0,111.36,5.66,0.02
4488,2026-08-13T09:20:26.573271+00:00,motor_001,22.05,0,47.3,0.944,6.0,2654.0,72.63,0.83,0.0002
4489,2026-08-13T09:20:27.580372+00:00,motor_001,21.48,0,45.6,0.927,6.11,2643.0,73.44,0.77,0.0004
4490,2026-08-13T09:20:28.589361+00:00,motor_001,21.72,0,46.5,0.93,6.03,2635.0,72.07,0.66,0.0006
4491,2026-08-13T09:20:29.592785+00:00,motor_001,22.39,0,47.7,0.952,5.96,2634.0,72.26,0.78,0.0008
4492,2026-08-13T09:20:30.597984+00:00,motor_001,22.68,0,47.6,0.957,6.04,2621.0,72.38,0.78,0.001
4493,2026-08-13T09:20:31.614167+00:00,motor_001,22.56,0,46.6,0.949,6.08,2643.0,73.14,0.82,0.0011
4494,2026-08-13T09:20:32.622697+00:00,motor_001,22.09,0,47.0,0.96,5.95,2637.0,73.03,0.73,0.0013
4495,2026-08-13T09:20:33.630725+00:00,motor_001,21.93,0,45.6,0.958,5.94,2646.0,72.8,0.77,0.0015
4496,2026-08-13T09:20:34.645919+00:00,motor_001,22.72,0,45.8,0.985,5.92,2681.0,74.26,0.82,0.0017
4497,2026-08-13T09:20:35.662233+00:00,motor_001,22.4,0,43.2,0.985,5.97,2658.0,74.3,0.87,0.0019
4498,2026-08-13T09:20:36.669940+00:00,motor_001,22.4,0,48.6,0.99,6.06,2698.0,74.66,0.75,0.0021
4499,2026-08-13T09:20:37.676316+00:00,motor_001,22.46,0,50.6,0.988,6.01,2690.0,73.69,0.73,0.0023
4500,2026-08-13T09:20:38.690643+00:00,motor_001,22.48,0,54.7,1.0,5.93,2687.0,75.55,0.85,0.0025
4501,2026-08-13T09:20:39.697520+00:00,motor_001,22.7,0,44.6,0.977,5.95,2664.0,74.43,0.88,0.0027
4502,2026-08-13T09:20:40.714156+00:00,motor_001,22.54,0,42.9,0.981,5.98,2666.0,74.4,0.88,0.0029
4503,2026-08-13T09:20:41.730557+00:00,motor_001,22.55,0,49.0,0.986,6.0,2693.0,73.19,0.69,0.0031
4504,2026-08-13T09:20:42.739480+00:00,motor_001,22.64,0,52.3,0.986,5.98,2701.0,74.37,0.75,0.0033
4505,2026-08-13T09:20:43.755826+00:00,motor_001,21.6,0,43.8,0.953,5.98,2635.0,72.66,0.8,0.0035
4506,2026-08-13T09:20:44.760102+00:00,motor_001,21.75,0,44.3,0.956,5.97,2632.0,73.19,0.85,0.0037
4507,2026-08-13T09:20:45.769121+00:00,motor_001,22.16,0,41.6,0.962,6.04,2630.0,74.5,0.78,0.0039
4508,2026-08-13T09:20:46.772957+00:00,motor_001,22.65,0,53.4,0.973,5.89,2680.0,75.55,0.7,0.0041
4509,2026-08-13T09:20:47.780790+00:00,motor_001,22.32,0,51.1,0.984,6.03,2702.0,75.62,0.68,0.0043
4510,2026-08-13T09:20:48.786391+00:00,motor_001,22.46,0,44.2,0.97,5.99,2667.0,74.35,0.78,0.0045
4511,2026-08-13T09:20:49.792377+00:00,motor_001,22.78,0,37.5,0.973,5.94,2667.0,73.56,0.85,0.0047
4512,2026-08-13T09:20:50.800436+00:00,motor_001,23.42,0,49.4,0.998,5.95,2699.0,76.03,0.82,0.0049
4513,2026-08-13T09:20:51.809112+00:00,motor_001,22.23,0,43.8,0.968,5.96,2678.0,75.27,0.8,0.0051
4514,2026-08-13T09:20:52.815930+00:00,motor_001,22.42,0,45.9,0.945,6.01,2619.0,72.2,0.81,0.0053
4515,2026-08-13T09:20:53.831519+00:00,motor_001,22.27,0,46.6,0.941,6.02,2647.0,73.53,0.77,0.0055
4516,2026-08-13T09:20:54.834627+00:00,motor_001,22.11,0,50.9,0.927,5.99,2598.0,72.23,0.8,0.0057
4517,2026-08-13T09:20:55.849527+00:00,motor_001,22.52,0,47.4,0.936,5.9,2604.0,73.72,0.73,0.0058
4518,2026-08-13T09:20:56.858983+00:00,motor_001,21.85,0,51.9,0.924,5.98,2598.0,72.0,0.73,0.006
4519,2026-08-13T09:20:57.865400+00:00,motor_001,21.58,0,44.4,0.93,5.99,2626.0,73.75,0.79,0.0062
4520,2026-08-13T09:20:58.874032+00:00,motor_001,22.29,0,54.5,0.952,5.95,2656.0,74.34,0.85,0.0064
4521,2026-08-13T09:20:59.881284+00:00,motor_001,22.21,0,44.3,0.954,6.04,2629.0,72.27,0.91,0.0066
4522,2026-08-13T09:21:00.886165+00:00,motor_001,21.94,0,42.1,0.949,6.1,2617.0,71.31,0.8,0.0068
4523,2026-08-13T09:21:01.902624+00:00,motor_001,22.47,0,48.0,0.961,6.01,2657.0,73.48,0.85,0.007
4524,2026-08-13T09:21:02.920140+00:00,motor_001,22.36,0,40.2,1.0,6.05,2673.0,76.31,0.91,0.0072
4525,2026-08-13T09:21:03.927784+00:00,motor_001,23.41,0,45.1,1.0,6.0,2680.0,74.95,0.75,0.0074
4526,2026-08-13T09:21:04.935635+00:00,motor_001,23.22,0,39.5,1.0,5.97,2713.0,76.02,0.86,0.0076
4527,2026-08-13T09:21:05.937476+00:00,motor_001,22.98,0,46.9,1.0,6.01,2682.0,77.27,0.85,0.0078
4528,2026-08-13T09:21:06.944327+00:00,motor_001,22.79,0,38.1,1.0,5.98,2713.0,75.31,0.76,0.008
4529,2026-08-13T09:21:07.961701+00:00,motor_001,23.55,0,42.7,1.0,5.96,2692.0,74.53,0.8,0.0082
4530,2026-08-13T09:21:08.977649+00:00,motor_001,23.22,0,46.9,0.996,6.02,2713.0,75.24,0.69,0.0084
4531,2026-08-13T09:21:09.984251+00:00,motor_001,22.82,0,45.1,0.993,5.94,2657.0,76.0,0.73,0.0086
4532,2026-08-13T09:21:10.998339+00:00,motor_001,22.88,0,42.0,1.0,6.02,2706.0,76.38,0.75,0.0088
4533,2026-08-13T09:21:12.012336+00:00,motor_001,22.98,0,36.1,0.99,5.99,2657.0,74.62,0.83,0.009
4534,2026-08-13T09:21:13.029154+00:00,motor_001,22.5,0,47.5,0.987,6.0,2726.0,75.92,0.85,0.0092
4535,2026-08-13T09:21:14.033628+00:00,motor_001,23.08,0,44.2,1.0,6.02,2713.0,76.64,0.84,0.0094
4536,2026-08-13T09:21:15.037481+00:00,motor_001,22.73,0,43.1,1.0,6.08,2690.0,75.67,0.77,0.0096
4537,2026-08-13T09:21:16.044562+00:00,motor_001,22.84,0,44.7,1.0,5.97,2703.0,75.35,0.74,0.0098
4538,2026-08-13T09:21:17.061895+00:00,motor_001,23.5,0,48.0,1.0,6.02,2672.0,75.05,0.84,0.01
4539,2026-08-13T09:21:18.076291+00:00,motor_001,22.51,0,47.4,0.98,5.99,2685.0,74.59,0.81,0.0102
4540,2026-08-13T09:21:19.091100+00:00,motor_001,22.65,0,45.8,0.977,6.01,2687.0,74.14,0.86,0.0104
4541,2026-08-13T09:21:20.095123+00:00,motor_001,22.32,0,41.0,0.962,5.93,2656.0,73.5,0.77,0.0106
4542,2026-08-13T09:21:21.104723+00:00,motor_001,22.73,0,43.6,0.978,5.96,2641.0,73.99,0.78,0.0108
4543,2026-08-13T09:21:22.117778+00:00,motor_001,22.24,0,43.9,0.958,6.0,2658.0,75.32,0.81,0.011
4544,2026-08-13T09:21:23.131271+00:00,motor_001,22.09,0,48.0,0.945,6.03,2650.0,74.25,0.73,0.0112
4545,2026-08-13T09:21:24.140918+00:00,motor_001,21.03,0,49.9,0.919,5.92,2606.0,72.19,0.71,0.0113
4546,2026-08-13T09:21:25.144424+00:00,motor_001,21.36,0,42.1,0.931,5.97,2600.0,71.2,0.83,0.0115
4547,2026-08-13T09:21:26.147827+00:00,motor_001,21.67,0,41.0,0.911,6.03,2578.0,72.98,0.78,0.0117
4548,2026-08-13T09:21:27.160150+00:00,motor_001,21.63,0,32.9,0.909,6.04,2578.0,70.89,0.78,0.0119
4549,2026-08-13T09:21:28.167622+00:00,motor_001,20.86,0,51.4,0.902,6.02,2572.0,71.33,0.75,0.0121
4550,2026-08-13T09:21:29.174607+00:00,motor_001,20.73,0,46.5,0.865,5.99,2498.0,70.62,0.69,0.0123
4551,2026-08-13T09:21:30.183233+00:00,motor_001,20.54,0,39.5,0.853,5.98,2547.0,69.5,0.72,0.0125
4552,2026-08-13T09:21:31.189711+00:00,motor_001,19.96,0,45.1,0.854,5.95,2544.0,70.89,0.8,0.0126
4553,2026-08-13T09:21:32.199156+00:00,motor_001,20.72,0,49.3,0.847,5.87,2543.0,69.52,0.8,0.0128
4554,2026-08-13T09:21:33.215318+00:00,motor_001,19.7,0,41.6,0.826,5.98,2500.0,69.61,0.66,0.013
4555,2026-08-13T09:21:34.231721+00:00,motor_001,20.03,0,46.1,0.821,5.95,2474.0,68.91,0.7,0.0132
4556,2026-08-13T09:21:35.240963+00:00,motor_001,19.91,0,44.5,0.81,6.05,2484.0,68.12,0.71,0.0133
4557,2026-08-13T09:21:36.256183+00:00,motor_001,19.06,0,40.7,0.797,5.98,2432.0,67.88,0.69,0.0135
4558,2026-08-13T09:21:37.273113+00:00,motor_001,20.57,0,50.6,0.824,5.98,2501.0,69.07,0.76,0.0137
4559,2026-08-13T09:21:38.277477+00:00,motor_001,20.16,0,49.1,0.811,6.0,2493.0,69.48,0.65,0.0138
4560,2026-08-13T09:21:39.285641+00:00,motor_001,20.55,0,39.5,0.826,5.96,2511.0,69.53,0.65,0.014
4561,2026-08-13T09:21:40.304121+00:00,motor_001,19.49,0,43.9,0.807,6.06,2463.0,67.76,0.7,0.0142
4562,2026-08-13T09:21:41.325058+00:00,motor_001,19.9,0,37.3,0.817,5.93,2481.0,68.87,0.75,0.0144
4563,2026-08-13T09:21:42.343249+00:00,motor_001,18.96,0,40.0,0.81,5.95,2471.0,68.83,0.79,0.0145
4564,2026-08-13T09:21:43.350631+00:00,motor_001,19.97,0,44.7,0.818,5.94,2498.0,68.77,0.73,0.0147
4565,2026-08-13T09:21:44.366128+00:00,motor_001,19.66,0,44.2,0.805,5.97,2454.0,68.82,0.81,0.0149
4566,2026-08-13T09:21:45.371019+00:00,motor_001,19.47,0,42.9,0.8,6.08,2443.0,68.45,0.67,0.015
4567,2026-08-13T09:21:46.386700+00:00,motor_001,19.41,0,43.6,0.791,5.99,2445.0,68.17,0.65,0.0152
4568,2026-08-13T09:21:47.395930+00:00,motor_001,19.28,0,49.8,0.818,5.92,2502.0,70.02,0.7,0.0154
4569,2026-08-13T09:21:48.411883+00:00,motor_001,19.71,0,41.8,0.807,5.99,2461.0,69.98,0.69,0.0156
4570,2026-08-13T09:21:49.420361+00:00,motor_001,19.99,0,43.6,0.823,6.01,2501.0,68.45,0.66,0.0157
4571,2026-08-13T09:21:50.434523+00:00,motor_001,19.94,0,46.4,0.82,5.99,2489.0,70.19,0.75,0.0159
4572,2026-08-13T09:21:51.442488+00:00,motor_001,20.98,0,45.0,0.84,5.96,2507.0,70.38,0.73,0.0161
4573,2026-08-13T09:21:52.460711+00:00,motor_001,20.11,0,43.8,0.843,5.98,2539.0,70.05,0.73,0.0163
4574,2026-08-13T09:21:53.473815+00:00,motor_001,20.73,0,40.3,0.844,6.05,2468.0,69.39,0.72,0.0164
4575,2026-08-13T09:21:54.493786+00:00,motor_001,20.17,0,47.3,0.845,6.02,2504.0,69.19,0.64,0.0166
4576,2026-08-13T09:21:55.501763+00:00,motor_001,20.72,0,42.8,0.844,6.06,2517.0,68.92,0.7,0.0168
4577,2026-08-13T09:21:56.505482+00:00,motor_001,20.39,0,49.5,0.857,6.03,2497.0,70.2,0.81,0.017
4578,2026-08-13T09:21:57.519639+00:00,motor_001,20.05,0,45.4,0.834,5.99,2471.0,69.81,0.77,0.0171
4579,2026-08-13T09:21:58.533476+00:00,motor_001,20.11,0,49.3,0.845,6.0,2558.0,70.29,0.72,0.0173
4580,2026-08-13T09:21:59.542515+00:00,motor_001,20.18,0,46.0,0.846,6.0,2486.0,71.63,0.76,0.0175
4581,2026-08-13T09:22:00.558856+00:00,motor_001,19.47,0,45.4,0.846,6.03,2492.0,70.42,0.78,0.0177
4582,2026-08-13T09:22:01.568097+00:00,motor_001,20.41,0,43.3,0.834,6.03,2515.0,69.53,0.74,0.0178
4583,2026-08-13T09:22:02.571480+00:00,motor_001,20.58,0,45.0,0.825,5.96,2512.0,68.63,0.69,0.018
4584,2026-08-13T09:22:03.575244+00:00,motor_001,20.04,0,49.0,0.82,6.0,2470.0,69.36,0.79,0.0182
4585,2026-08-13T09:22:04.592948+00:00,motor_001,19.55,0,49.6,0.835,6.01,2511.0,68.52,0.77,0.0184
4586,2026-08-13T09:22:05.613439+00:00,motor_001,20.48,0,48.9,0.862,5.94,2550.0,70.72,0.72,0.0185
4587,2026-08-13T09:22:06.629913+00:00,motor_001,20.52,0,46.2,0.856,5.98,2557.0,70.01,0.71,0.0187
4588,2026-08-13T09:22:07.643898+00:00,motor_001,21.34,0,46.0,0.856,5.96,2528.0,70.97,0.81,0.0189
4589,2026-08-13T09:22:08.647858+00:00,motor_001,20.43,0,43.4,0.859,5.98,2501.0,71.06,0.79,0.0191
4590,2026-08-13T09:22:09.654961+00:00,motor_001,20.49,0,45.4,0.845,5.91,2534.0,69.64,0.79,0.0193
4591,2026-08-13T09:22:10.662309+00:00,motor_001,19.93,0,47.6,0.832,6.0,2502.0,70.18,0.83,0.0194
4592,2026-08-13T09:22:11.677535+00:00,motor_001,19.49,0,39.8,0.813,5.99,2494.0,69.95,0.7,0.0196
4593,2026-08-13T09:22:12.692673+00:00,motor_001,19.16,0,46.2,0.816,5.99,2469.0,68.75,0.74,0.0198
4594,2026-08-13T09:22:13.700806+00:00,motor_001,18.97,0,49.7,0.766,5.96,2395.0,66.45,0.71,0.0199
4595,2026-08-13T09:22:14.708202+00:00,motor_001,18.53,0,41.7,0.766,5.97,2396.0,67.14,0.59,0.0201
4596,2026-08-13T09:22:15.715311+00:00,motor_001,19.44,0,48.2,0.762,5.93,2437.0,68.4,0.71,0.0203
4597,2026-08-13T09:22:16.722101+00:00,motor_001,17.91,0,45.0,0.739,5.97,2393.0,65.72,0.69,0.0204
4598,2026-08-13T09:22:17.725876+00:00,motor_001,18.18,0,46.9,0.747,5.93,2348.0,65.84,0.72,0.0206
4599,2026-08-13T09:22:18.733850+00:00,motor_001,18.5,0,45.3,0.723,6.07,2382.0,64.61,0.65,0.0207
4600,2026-08-13T09:22:19.749937+00:00,motor_001,18.85,0,38.1,0.719,5.93,2372.0,67.27,0.62,0.0209
4601,2026-08-13T09:22:20.766882+00:00,motor_001,17.56,0,49.1,0.732,6.0,2397.0,66.43,0.62,0.0211
4602,2026-08-13T09:22:21.771653+00:00,motor_001,17.51,0,45.5,0.713,5.98,2371.0,65.4,0.69,0.0212
4603,2026-08-13T09:22:22.775592+00:00,motor_001,17.62,0,51.8,0.714,5.97,2320.0,65.8,0.66,0.0214
4604,2026-08-13T09:22:23.783406+00:00,motor_001,17.49,0,46.9,0.704,5.95,2344.0,64.95,0.74,0.0215
4605,2026-08-13T09:22:24.792108+00:00,motor_001,18.52,0,54.6,0.694,6.04,2332.0,64.57,0.68,0.0217
4606,2026-08-13T09:22:25.808205+00:00,motor_001,17.86,0,49.0,0.702,5.94,2321.0,64.79,0.57,0.0218
4607,2026-08-13T09:22:26.816000+00:00,motor_001,17.89,0,41.7,0.698,6.0,2322.0,65.28,0.62,0.022
4608,2026-08-13T09:22:27.830127+00:00,motor_001,18.09,0,49.3,0.723,5.91,2352.0,66.15,0.62,0.0222
4609,2026-08-13T09:22:28.846805+00:00,motor_001,17.82,0,39.6,0.716,5.91,2420.0,66.04,0.66,0.0223
4610,2026-08-13T09:22:29.862249+00:00,motor_001,17.5,0,41.3,0.708,5.97,2331.0,64.33,0.69,0.0225
4611,2026-08-13T09:22:30.870687+00:00,motor_001,17.27,0,48.4,0.685,5.93,2302.0,65.86,0.72,0.0226
4612,2026-08-13T09:22:31.878614+00:00,motor_001,18.05,0,37.8,0.702,5.92,2324.0,64.44,0.72,0.0228
4613,2026-08-13T09:22:32.885665+00:00,motor_001,18.51,0,45.2,0.701,5.97,2340.0,65.21,0.71,0.0229
4614,2026-08-13T09:22:33.904638+00:00,motor_001,17.6,0,43.3,0.721,6.0,2376.0,65.38,0.65,0.0231
4615,2026-08-13T09:22:34.920229+00:00,motor_001,18.03,0,47.3,0.706,5.97,2331.0,63.96,0.71,0.0233
4616,2026-08-13T09:22:35.928386+00:00,motor_001,17.75,0,38.0,0.68,5.94,2310.0,64.4,0.57,0.0234
4617,2026-08-13T09:22:36.935512+00:00,motor_001,18.12,0,35.7,0.679,5.93,2319.0,63.54,0.64,0.0236
4618,2026-08-13T09:22:37.939016+00:00,motor_001,17.12,0,44.6,0.646,5.99,2277.0,63.58,0.69,0.0237
4619,2026-08-13T09:22:38.945147+00:00,motor_001,17.98,0,44.8,0.667,5.92,2268.0,63.73,0.69,0.0239
4620,2026-08-13T09:22:39.953176+00:00,motor_001,1.64,1,43.1,0.651,1.93,283.0,108.99,5.77,0.024
4621,2026-08-13T09:22:40.961567+00:00,motor_001,17.5,0,46.2,0.688,5.99,2290.0,64.43,0.69,0.0002
4622,2026-08-13T09:22:41.969930+00:00,motor_001,17.33,0,41.2,0.71,6.06,2362.0,65.35,0.62,0.0003
4623,2026-08-13T09:22:42.976329+00:00,motor_001,17.89,0,41.8,0.715,5.99,2371.0,65.23,0.66,0.0005
4624,2026-08-13T09:22:43.992437+00:00,motor_001,18.33,0,47.2,0.713,6.0,2357.0,63.91,0.62,0.0006
4625,2026-08-13T09:22:45.007866+00:00,motor_001,18.08,0,36.3,0.713,5.93,2380.0,66.31,0.71,0.0008
4626,2026-08-13T09:22:46.016093+00:00,motor_001,18.59,0,40.6,0.721,5.96,2359.0,66.71,0.67,0.0009
4627,2026-08-13T09:22:47.020022+00:00,motor_001,19.03,0,40.9,0.748,6.05,2387.0,66.88,0.67,0.0011
4628,2026-08-13T09:22:48.028147+00:00,motor_001,18.42,0,45.1,0.739,5.93,2422.0,66.07,0.67,0.0013
4629,2026-08-13T09:22:49.031834+00:00,motor_001,17.42,0,47.7,0.732,6.03,2402.0,65.34,0.7,0.0014
4630,2026-08-13T09:22:50.039548+00:00,motor_001,19.08,0,44.1,0.754,6.06,2415.0,67.64,0.62,0.0016
4631,2026-08-13T09:22:51.055861+00:00,motor_001,19.23,0,41.4,0.772,5.95,2489.0,66.72,0.72,0.0018
4632,2026-08-13T09:22:52.072747+00:00,motor_001,18.96,0,44.7,0.772,5.97,2422.0,66.99,0.75,0.0019
4633,2026-08-13T09:22:53.090142+00:00,motor_001,19.63,0,44.6,0.798,6.05,2438.0,68.45,0.74,0.0021
4634,2026-08-13T09:22:54.095602+00:00,motor_001,19.45,0,44.9,0.802,6.17,2459.0,67.74,0.64,0.0023
4635,2026-08-13T09:22:55.099555+00:00,motor_001,18.5,0,46.3,0.787,5.97,2471.0,66.07,0.8,0.0024
4636,2026-08-13T09:22:56.114965+00:00,motor_001,19.51,0,40.3,0.784,6.01,2424.0,67.61,0.67,0.0026
4637,2026-08-13T09:22:57.131549+00:00,motor_001,19.81,0,45.2,0.806,6.04,2448.0,69.18,0.65,0.0028
4638,2026-08-13T09:22:58.138084+00:00,motor_001,19.86,0,43.6,0.832,5.98,2474.0,71.09,0.63,0.0029
4639,2026-08-13T09:22:59.151830+00:00,motor_001,20.22,0,38.6,0.835,6.09,2502.0,70.44,0.69,0.0031
4640,2026-08-13T09:23:00.166321+00:00,motor_001,20.46,0,39.3,0.852,5.95,2516.0,70.75,0.73,0.0033
4641,2026-08-13T09:23:01.183124+00:00,motor_001,20.17,0,39.5,0.856,6.01,2552.0,69.99,0.72,0.0035
4642,2026-08-13T09:23:02.196707+00:00,motor_001,20.64,0,42.2,0.862,5.92,2552.0,69.44,0.78,0.0036
4643,2026-08-13T09:23:03.201831+00:00,motor_001,20.85,0,43.3,0.89,5.99,2573.0,71.71,0.79,0.0038
4644,2026-08-13T09:23:04.209313+00:00,motor_001,20.51,0,42.2,0.891,6.04,2522.0,70.23,0.76,0.004
4645,2026-08-13T09:23:05.222135+00:00,motor_001,21.13,0,45.1,0.893,6.02,2577.0,72.66,0.77,0.0042
4646,2026-08-13T09:23:06.225168+00:00,motor_001,21.81,0,47.6,0.899,5.94,2613.0,71.4,0.76,0.0044
4647,2026-08-13T09:23:07.243261+00:00,motor_001,21.48,0,38.2,0.897,5.96,2544.0,72.29,0.72,0.0046
4648,2026-08-13T09:23:08.256253+00:00,motor_001,21.2,0,36.1,0.902,6.01,2545.0,71.44,0.82,0.0048
4649,2026-08-13T09:23:09.265750+00:00,motor_001,21.81,0,47.0,0.915,5.99,2555.0,72.51,0.8,0.0049
4650,2026-08-13T09:23:10.280602+00:00,motor_001,20.39,0,46.7,0.901,5.99,2614.0,71.38,0.74,0.0051
4651,2026-08-13T09:23:11.296122+00:00,motor_001,21.13,0,47.8,0.893,5.95,2571.0,71.92,0.81,0.0053
4652,2026-08-13T09:23:12.311555+00:00,motor_001,20.85,0,46.6,0.874,6.03,2546.0,68.92,0.66,0.0055
4653,2026-08-13T09:23:13.320109+00:00,motor_001,21.17,0,50.3,0.88,5.98,2545.0,71.37,0.78,0.0057
4654,2026-08-13T09:23:14.335211+00:00,motor_001,21.02,0,50.4,0.868,6.02,2539.0,71.33,0.73,0.0059
4655,2026-08-13T09:23:15.350263+00:00,motor_001,20.11,0,43.8,0.853,6.01,2542.0,70.55,0.79,0.006
